,Season,Team1,Team2,Team1 Rank,Team2 Rank,Team1 Win%,Team2 Win%,Team1 Avg Pts,Team2 Avg Pts,Team1 Avg Pts A,Team2 Avg Pts A,Team1 Fg%,Team2 Fg%,Team1 Fg% A,Team2 Fg% A,Team1 3%,Team2 3%,Team1 3% A,Team2 3% A,Team1 FT,Team2 FT,Team1 FT A,Team2 FT A,Team1 OR,Team2 OR,Team1 OR A,Team2 OR A,Team1 DR,Team2 DR,Team1 DR A,Team2 DR A,Team1 TO,Team2 TO,Team1 TA,Team2 TA,Team1 Pts,Team2 Pts
1249,2004,1393,1104,34.18004338394794,40.05714285714286,0.75,0.5862068965517241,72.92857142857143,72.20689655172414,66.82142857142857,67.44827586206897,0.4632396891811118,0.4526645768025078,0.39749702026221695,0.4161528976572133,0.3118556701030928,0.38333333333333336,0.2854609929078014,0.3487603305785124,371,443,376,395,13.928571428571429,11.310344827586206,15.035714285714286,11.517241379310345,24.714285714285715,24.0,22.464285714285715,22.103448275862068,12.785714285714286,13.275862068965518,13.678571428571429,13.448275862068966,71,80
1250,2004,1163,1435,11.118025751072961,20.58447488584475,0.8181818181818182,0.7,79.0909090909091,73.83333333333333,63.93939393939394,64.73333333333333,0.48089017900338654,0.44857640906449736,0.3691148775894539,0.4071819841752891,0.40037950664136623,0.3611111111111111,0.3233743409490334,0.34959349593495936,411,437,358,389,15.303030303030303,11.433333333333334,13.727272727272727,10.966666666666667,29.484848484848484,24.2,21.575757575757574,23.1,13.787878787878787,12.766666666666667,12.424242424242424,15.433333333333334,73,53
1251,2004,1329,1338,20.431718061674008,11.532188841201716,0.896551724137931,0.875,78.20689655172414,68.875,63.89655172413793,56.09375,0.5128518971848225,0.4812865497076023,0.41541353383458646,0.3848314606741573,0.3783783783783784,0.3145539906103286,0.3147751605995717,0.3041044776119403,452,424,380,262,11.379310344827585,12.90625,11.655172413793103,12.84375,24.17241379310345,23.71875,19.689655172413794,18.59375,13.448275862068966,12.4375,15.551724137931034,12.78125,63,51
1252,2004,1386,1448,3.834763948497854,13.023605150214593,0.9642857142857143,0.6785714285714286,77.78571428571429,83.82142857142857,61.5,75.64285714285714,0.47861635220125787,0.4716312056737589,0.39351557533375714,0.4445805266380894,0.4068554396423249,0.3828264758497317,0.2737306843267108,0.36203866432337434,383,537,360,460,9.678571428571429,14.035714285714286,13.642857142857142,12.428571428571429,23.25,23.5,23.035714285714285,21.964285714285715,11.714285714285714,15.035714285714286,16.571428571428573,17.607142857142858,84,80
1253,2004,1228,1181,28.88053097345133,4.532188841201717,0.8,0.84375,72.53333333333333,79.75,62.8,64.96875,0.4645348837209302,0.47140566541956175,0.41520100502512564,0.40601503759398494,0.3415841584158416,0.368,0.3333333333333333,0.3269230769230769,371,558,400,414,12.033333333333333,13.40625,11.466666666666667,14.0,22.933333333333334,22.84375,21.0,20.125,12.566666666666666,14.1875,14.6,17.71875,62,72
1254,2004,1305,1210,53.76904761904762,9.871739130434783,0.7333333333333333,0.71875,75.5,78.0625,66.16666666666667,67.28125,0.4554736245036869,0.47002141327623126,0.41642399534071056,0.38620689655172413,0.34032634032634035,0.3741935483870968,0.3072033898305085,0.2942122186495177,513,510,410,514,13.4,11.375,10.766666666666667,14.0625,25.466666666666665,26.09375,22.4,23.25,13.0,15.46875,14.266666666666667,17.28125,67,72
1255,2004,1242,1412,22.19098712446352,44.957142857142856,0.7142857142857143,0.6896551724137931,74.85714285714286,74.55172413793103,68.17857142857143,67.0,0.4631449631449631,0.44315030504714364,0.39579579579579577,0.42168674698795183,0.33471933471933474,0.3304042179261863,0.3252336448598131,0.31313131313131315,427,376,417,458,12.071428571428571,12.344827586206897,13.428571428571429,13.517241379310345,26.5,22.689655172413794,22.821428571428573,26.275862068965516,14.428571428571429,13.620689655172415,14.285714285714286,20.620689655172413,100,74
1256,2004,1462,1400,67.29691211401425,22.278969957081546,0.696969696969697,0.7666666666666667,70.42424242424242,77.13333333333334,62.36363636363637,66.4,0.4411764705882353,0.4406599254922831,0.41685144124168516,0.39740566037735847,0.3696612665684831,0.36042402826855124,0.29431438127090304,0.3118279569892473,453,454,378,470,11.787878787878787,16.3,10.606060606060606,11.933333333333334,23.696969696969695,25.1,22.87878787878788,22.566666666666666,12.545454545454545,11.866666666666667,14.151515151515152,14.533333333333333,79,71
1257,2004,1104,1163,40.05714285714286,11.118025751072961,0.5862068965517241,0.8181818181818182,72.20689655172414,79.0909090909091,67.44827586206897,63.93939393939394,0.4526645768025078,0.48089017900338654,0.4161528976572133,0.3691148775894539,0.38333333333333336,0.40037950664136623,0.3487603305785124,0.3233743409490334,443,411,395,358,11.310344827586206,15.303030303030303,11.517241379310345,13.727272727272727,24.0,29.484848484848484,22.103448275862068,21.575757575757574,13.275862068965518,13.787878787878787,13.448275862068966,12.424242424242424,71,87
1258,2004,1329,1386,20.431718061674008,3.834763948497854,0.896551724137931,0.9642857142857143,78.20689655172414,77.78571428571429,63.89655172413793,61.5,0.5128518971848225,0.47861635220125787,0.41541353383458646,0.39351557533375714,0.3783783783783784,0.4068554396423249,0.3147751605995717,0.2737306843267108,452,383,380,360,11.379310344827585,9.678571428571429,11.655172413793103,13.642857142857142,24.17241379310345,23.25,19.689655172413794,23.035714285714285,13.448275862068966,11.714285714285714,15.551724137931034,16.571428571428573,64,62
1259,2004,1462,1181,67.29691211401425,4.532188841201717,0.696969696969697,0.84375,70.42424242424242,79.75,62.36363636363637,64.96875,0.4411764705882353,0.47140566541956175,0.41685144124168516,0.40601503759398494,0.3696612665684831,0.368,0.29431438127090304,0.3269230769230769,453,558,378,414,11.787878787878787,13.40625,10.606060606060606,14.0,23.696969696969695,22.84375,22.87878787878788,20.125,12.545454545454545,14.1875,14.151515151515152,17.71875,63,66
1260,2004,1210,1242,9.871739130434783,22.19098712446352,0.71875,0.7142857142857143,78.0625,74.85714285714286,67.28125,68.17857142857143,0.47002141327623126,0.4631449631449631,0.38620689655172413,0.39579579579579577,0.3741935483870968,0.33471933471933474,0.2942122186495177,0.3252336448598131,510,427,514,417,11.375,12.071428571428571,14.0625,13.428571428571429,26.09375,26.5,23.25,22.821428571428573,15.46875,14.428571428571429,17.28125,14.285714285714286,79,71
1261,2004,1163,1181,11.118025751072961,4.532188841201717,0.8181818181818182,0.84375,79.0909090909091,79.75,63.93939393939394,64.96875,0.48089017900338654,0.47140566541956175,0.3691148775894539,0.40601503759398494,0.40037950664136623,0.368,0.3233743409490334,0.3269230769230769,411,558,358,414,15.303030303030303,13.40625,13.727272727272727,14.0,29.484848484848484,22.84375,21.575757575757574,20.125,13.787878787878787,14.1875,12.424242424242424,17.71875,79,78
1262,2004,1210,1329,9.871739130434783,20.431718061674008,0.71875,0.896551724137931,78.0625,78.20689655172414,67.28125,63.89655172413793,0.47002141327623126,0.5128518971848225,0.38620689655172413,0.41541353383458646,0.3741935483870968,0.3783783783783784,0.2942122186495177,0.3147751605995717,510,452,514,380,11.375,11.379310344827585,14.0625,11.655172413793103,26.09375,24.17241379310345,23.25,19.689655172413794,15.46875,13.448275862068966,17.28125,15.551724137931034,67,65
1263,2004,1210,1163,9.871739130434783,11.118025751072961,0.71875,0.8181818181818182,78.0625,79.0909090909091,67.28125,63.93939393939394,0.47002141327623126,0.48089017900338654,0.38620689655172413,0.3691148775894539,0.3741935483870968,0.40037950664136623,0.2942122186495177,0.3233743409490334,510,411,514,358,11.375,15.303030303030303,14.0625,13.727272727272727,26.09375,29.484848484848484,23.25,21.575757575757574,15.46875,13.787878787878787,17.28125,12.424242424242424,73,82
1264,2005,1105,1324,267.47432762836183,222.57457212713936,0.5517241379310345,0.3793103448275862,69.06896551724138,70.34482758620689,67.79310344827586,73.48275862068965,0.4009351256575102,0.4468346650276583,0.42278773857721225,0.4708097928436911,0.30153321976149916,0.33455882352941174,0.28775510204081634,0.368,454,404,363,401,12.931034482758621,11.862068965517242,13.758620689655173,11.275862068965518,24.310344827586206,20.655172413793103,28.103448275862068,23.03448275862069,15.241379310344827,12.03448275862069,20.06896551724138,13.689655172413794,69,79
1265,2005,1112,1429,14.088842975206612,76.57177033492823,0.8181818181818182,0.7741935483870968,79.66666666666667,72.96774193548387,69.54545454545455,57.483870967741936,0.47084762371386574,0.5306513409961686,0.438659793814433,0.3943746259724716,0.40213523131672596,0.3920704845814978,0.34281200631911535,0.31719532554257096,481,422,376,274,13.727272727272727,9.516129032258064,12.272727272727273,10.064516129032258,23.272727272727273,24.774193548387096,20.757575757575758,17.29032258064516,14.848484848484848,12.387096774193548,16.96969696969697,12.258064516129032,66,53
1266,2005,1130,1335,11.563169164882227,112.66028708133972,0.8571428571428571,0.7142857142857143,71.92857142857143,68.46428571428571,63.82142857142857,60.82142857142857,0.4516740366392925,0.4367130550033135,0.4146039603960396,0.3974358974358974,0.32941176470588235,0.34146341463414637,0.35306122448979593,0.325626204238921,472,417,274,356,14.321428571428571,12.357142857142858,12.464285714285714,10.464285714285714,23.464285714285715,25.142857142857142,20.714285714285715,22.071428571428573,12.928571428571429,15.642857142857142,13.964285714285714,15.928571428571429,85,65
1267,2005,1153,1234,17.976987447698743,27.965217391304346,0.7741935483870968,0.65625,76.41935483870968,73.21875,64.41935483870968,67.03125,0.43878116343490303,0.4633182844243792,0.3705263157894737,0.4177145981410607,0.3474576271186441,0.3789279112754159,0.3411580594679186,0.3436426116838488,580,496,371,417,14.387096774193548,11.09375,14.548387096774194,12.0,27.06451612903226,25.0,21.838709677419356,22.84375,13.451612903225806,14.53125,14.290322580645162,15.25,76,64
1268,2005,1211,1457,17.60303687635575,105.92048192771084,0.8620689655172413,0.8275862068965517,79.6896551724138,66.75862068965517,69.79310344827586,59.03448275862069,0.5060088551549652,0.4390896921017403,0.4148750726321906,0.3980514961725818,0.39037433155080214,0.36044362292051757,0.35260115606936415,0.32978723404255317,565,429,352,382,11.724137931034482,11.172413793103448,11.517241379310345,10.10344827586207,26.448275862068964,23.482758620689655,18.689655172413794,21.275862068965516,13.551724137931034,14.0,12.413793103448276,15.0,74,64
1269,2005,1192,1228,201.1515892420538,2.7768595041322315,0.6129032258064516,0.9696969696969697,74.16129032258064,77.42424242424242,70.90322580645162,60.121212121212125,0.45156081808396126,0.4886901630720673,0.4558991981672394,0.4115974985787379,0.35144312393887944,0.3991655076495132,0.36809815950920244,0.36279926335174956,414,410,426,339,12.451612903225806,10.969696969696969,11.129032258064516,10.272727272727273,23.64516129032258,23.393939393939394,24.161290322580644,20.515151515151516,13.903225806451612,11.121212121212121,15.35483870967742,15.303030303030303,55,67
1270,2005,1246,1184,12.165289256198347,144.4142156862745,0.8333333333333334,0.7037037037037037,73.73333333333333,70.37037037037037,61.9,67.48148148148148,0.4590069284064665,0.47015915119363394,0.4041897720271103,0.4344262295081967,0.33793103448275863,0.3553191489361702,0.3245469522240527,0.368,426,315,348,412,12.7,10.925925925925926,11.733333333333333,11.222222222222221,22.9,23.555555555555557,22.2,21.962962962962962,13.033333333333333,14.222222222222221,18.133333333333333,14.0,72,64
1271,2005,1305,1400,48.605922551252846,25.087606837606838,0.7931034482758621,0.6551724137931034,69.55172413793103,77.34482758620689,62.51724137931034,69.0,0.4616870573084353,0.4589867310012063,0.3911764705882353,0.3958333333333333,0.2708333333333333,0.3838383838383838,0.31213872832369943,0.3181818181818182,505,493,321,385,12.068965517241379,13.448275862068966,11.10344827586207,13.0,27.310344827586206,26.03448275862069,20.75862068965517,21.275862068965516,14.586206896551724,14.206896551724139,12.96551724137931,12.758620689655173,61,57
1272,2005,1310,1328,128.44019138755982,20.61505376344086,0.6896551724137931,0.7741935483870968,85.17241379310344,75.41935483870968,78.17241379310344,63.03225806451613,0.43800757985923117,0.48273910582908885,0.46544831524842945,0.42953020134228187,0.3641379310344828,0.38419117647058826,0.3588235294117647,0.29081632653061223,588,423,454,432,15.862068965517242,12.741935483870968,10.275862068965518,10.774193548387096,24.96551724137931,22.451612903225808,23.03448275862069,20.322580645161292,12.793103448275861,13.806451612903226,12.689655172413794,15.806451612903226,67,84
1273,2005,1338,1334,29.82572614107884,33.86175115207373,0.7142857142857143,0.896551724137931,72.35714285714286,72.41379310344827,62.964285714285715,63.55172413793103,0.47281167108753314,0.5,0.4016817593790427,0.4076470588235294,0.3804100227790433,0.3796680497925311,0.3333333333333333,0.33169129720853857,433,441,337,255,14.428571428571429,9.758620689655173,11.178571428571429,11.03448275862069,23.892857142857142,26.03448275862069,18.107142857142858,18.413793103448278,14.607142857142858,13.931034482758621,12.928571428571429,11.275862068965518,71,79
1274,2005,1403,1417,34.67191011235955,51.066361556064074,0.6666666666666666,0.6428571428571429,77.53333333333333,74.0,69.56666666666666,71.42857142857143,0.4731843575418994,0.45294855708908405,0.43018018018018017,0.44028950542822676,0.40175953079178883,0.3474903474903475,0.3781942078364566,0.3333333333333333,495,448,337,376,11.366666666666667,11.928571428571429,12.966666666666667,11.142857142857142,23.5,25.25,22.733333333333334,21.714285714285715,12.866666666666667,16.107142857142858,17.366666666666667,14.285714285714286,78,66
1275,2005,1261,1412,72.0137614678899,51.11494252873563,0.6896551724137931,0.6774193548387096,75.48275862068965,77.80645161290323,71.03448275862068,71.54838709677419,0.46309963099630996,0.4548852108916177,0.44398340248962653,0.439766081871345,0.3685185185185185,0.35233160621761656,0.3784722222222222,0.3607085346215781,484,504,344,490,11.482758620689655,11.741935483870968,10.344827586206897,13.129032258064516,24.896551724137932,21.258064516129032,21.655172413793103,24.548387096774192,13.241379310344827,13.387096774193548,12.448275862068966,20.548387096774192,68,82
1276,2005,1431,1428,53.85550458715596,40.18082788671024,0.78125,0.8333333333333334,75.65625,67.36666666666666,66.5,56.93333333333333,0.46368715083798884,0.5085836909871244,0.4402942840973401,0.42592592592592593,0.3704414587332054,0.36827195467422097,0.33793103448275863,0.34917355371900827,568,469,376,251,11.09375,10.633333333333333,10.84375,7.833333333333333,23.0625,23.333333333333332,21.65625,15.733333333333333,12.375,14.433333333333334,14.96875,12.033333333333333,54,60
1277,2005,1448,1151,5.0929752066115705,127.63235294117646,0.8387096774193549,0.6296296296296297,84.70967741935483,70.44444444444444,73.41935483870968,67.55555555555556,0.492651061513337,0.44392209536601746,0.43329775880469584,0.4108072916666667,0.40484429065743943,0.3021276595744681,0.37306501547987614,0.3548812664907652,582,438,411,293,13.96774193548387,13.518518518518519,11.935483870967742,9.666666666666666,25.677419354838708,27.074074074074073,20.677419354838708,21.40740740740741,14.548387096774194,17.40740740740741,14.67741935483871,15.074074074074074,70,54
1278,2005,1285,1449,192.54523227383862,11.274793388429751,0.5714285714285714,0.8387096774193549,69.28571428571429,86.2258064516129,69.03571428571429,73.41935483870968,0.45714285714285713,0.48414271555996036,0.42460796139927626,0.44980370162647226,0.34754797441364604,0.3902027027027027,0.3286219081272085,0.3288973384030418,465,488,339,499,10.285714285714286,15.064516129032258,11.0,12.161290322580646,25.714285714285715,22.451612903225808,21.714285714285715,21.06451612903226,17.0,14.612903225806452,13.75,18.225806451612904,77,88
1279,2005,1452,1166,50.07013574660633,68.13157894736842,0.6774193548387096,0.696969696969697,70.2258064516129,71.51515151515152,65.70967741935483,64.96969696969697,0.4423076923076923,0.45310734463276836,0.44727272727272727,0.4430095451993262,0.3484276729559748,0.4148471615720524,0.36015325670498083,0.36007827788649704,382,471,373,382,9.903225806451612,9.878787878787879,10.96774193548387,11.787878787878787,20.774193548387096,21.515151515151516,23.258064516129032,22.515151515151516,11.387096774193548,11.969696969696969,14.96774193548387,14.727272727272727,63,61
1280,2005,1454,1104,63.155502392344495,20.66390041493776,0.8148148148148148,0.7666666666666667,73.88888888888889,75.43333333333334,64.07407407407408,64.83333333333333,0.44012738853503186,0.4816455696202532,0.4082599864590386,0.40458869613878007,0.34602649006622516,0.3901192504258944,0.296218487394958,0.35833333333333334,404,512,383,284,13.333333333333334,10.233333333333333,12.407407407407407,11.533333333333333,23.296296296296298,26.466666666666665,22.74074074074074,20.233333333333334,13.666666666666666,12.666666666666666,17.185185185185187,11.6,83,73
1281,2005,1137,1242,112.69138755980862,4.667355371900826,0.7096774193548387,0.7931034482758621,63.58064516129032,75.44827586206897,58.45161290322581,65.24137931034483,0.4452702702702703,0.47680097680097683,0.3893521488133419,0.3868436934218467,0.3761467889908257,0.3731060606060606,0.3274647887323944,0.3215547703180212,448,429,412,428,9.35483870967742,11.793103448275861,10.96774193548387,13.0,22.419354838709676,25.96551724137931,20.225806451612904,21.379310344827587,15.774193548387096,14.482758620689655,15.870967741935484,14.10344827586207,64,63
1282,2005,1163,1416,23.204968944099377,148.54066985645932,0.7586206896551724,0.7241379310344828,78.62068965517241,68.27586206896552,66.75862068965517,65.10344827586206,0.46027241770715094,0.4603389830508475,0.37894736842105264,0.42501637197118536,0.35141509433962265,0.3662613981762918,0.29707792207792205,0.3431952662721893,509,381,313,416,15.689655172413794,11.96551724137931,13.689655172413794,11.310344827586206,30.448275862068964,23.137931034482758,21.03448275862069,18.620689655172413,15.206896551724139,15.172413793103448,12.482758620689655,11.793103448275861,77,71
1283,2005,1175,1181,216.36919315403424,5.171487603305785,0.59375,0.8333333333333334,62.40625,79.76666666666667,61.84375,65.8,0.4227005870841487,0.4484507042253521,0.4723127035830619,0.3924466338259442,0.342668863261944,0.38483547925608014,0.37894736842105264,0.30319148936170215,493,532,349,426,10.15625,13.5,10.78125,14.6,17.375,24.933333333333334,20.3125,22.1,14.0625,13.6,16.71875,15.8,46,57
1284,2005,1196,1325,38.86636971046771,114.06746987951807,0.7666666666666667,0.6774193548387096,76.86666666666666,71.80645161290323,62.733333333333334,67.96774193548387,0.48814589665653496,0.4634745242480049,0.4101157830591103,0.4354178842781999,0.39316239316239315,0.3221601489757914,0.31098696461824954,0.3660030627871363,470,543,369,378,11.5,10.903225806451612,10.3,11.870967741935484,25.833333333333332,21.903225806451612,20.6,21.580645161290324,13.633333333333333,13.0,14.833333333333334,15.516129032258064,67,62
1285,2005,1203,1210,46.17763157894737,25.545842217484008,0.7586206896551724,0.6333333333333333,77.24137931034483,74.56666666666666,66.93103448275862,66.3,0.4771513353115727,0.45305429864253394,0.42321867321867324,0.38535211267605635,0.3619489559164733,0.32899628252788105,0.34201954397394135,0.3079470198675497,476,458,353,435,13.03448275862069,12.766666666666667,11.758620689655173,13.233333333333333,23.655172413793103,26.7,21.448275862068964,23.4,14.96551724137931,15.3,17.551724137931036,15.7,68,80
1286,2005,1235,1278,68.26146788990826,49.81880733944954,0.6206896551724138,0.6774193548387096,68.37931034482759,68.45161290322581,64.13793103448276,62.83870967741935,0.44096385542168676,0.4562043795620438,0.4154228855721393,0.42400482509047044,0.29315068493150687,0.35560344827586204,0.31001589825119236,0.3175182481751825,412,457,329,368,11.758620689655173,11.387096774193548,11.758620689655173,10.67741935483871,23.20689655172414,22.483870967741936,23.75862068965517,20.548387096774192,12.931034482758621,16.129032258064516,17.379310344827587,17.29032258064516,64,53
1287,2005,1257,1418,20.59710743801653,100.61124694376528,0.8709677419354839,0.6551724137931034,80.54838709677419,72.34482758620689,62.645161290322584,68.20689655172414,0.4647092038396386,0.4431349440188568,0.3770207852193995,0.4487094639311714,0.40350877192982454,0.3339191564147627,0.31061806656101426,0.36254980079681276,552,404,440,440,12.709677419354838,14.241379310344827,12.516129032258064,10.96551724137931,26.419354838709676,21.17241379310345,21.129032258064516,21.344827586206897,14.387096774193548,15.482758620689655,17.161290322580644,17.448275862068964,68,62
1288,2005,1277,1330,18.700413223140497,48.665071770334926,0.7857142857142857,0.84375,78.07142857142857,70.3125,63.357142857142854,60.5,0.49584664536741213,0.4407894736842105,0.42986741102581993,0.40492554410080184,0.3602251407129456,0.3293310463121784,0.35670103092783506,0.33043478260869563,442,450,369,332,11.857142857142858,12.0,9.142857142857142,11.1875,24.178571428571427,24.3125,18.75,23.625,13.857142857142858,12.0625,15.571428571428571,16.90625,89,81
1289,2005,1280,1390,30.516198704103672,70.8082191780822,0.6875,0.6,72.4375,70.1,66.0,68.03333333333333,0.44480696030451333,0.43731778425655976,0.4110169491525424,0.42065781881130987,0.33214285714285713,0.34782608695652173,0.31771595900439237,0.3727087576374745,496,483,343,400,14.5,12.266666666666667,11.03125,12.4,26.46875,23.7,21.09375,22.833333333333332,15.125,14.066666666666666,13.6875,14.966666666666667,93,70
1290,2005,1301,1150,52.3046357615894,44.50782997762864,0.59375,0.75,73.84375,78.35714285714286,66.375,72.07142857142857,0.45899772209567197,0.43300175541252195,0.43208430913348944,0.4369103773584906,0.3692098092643052,0.367816091954023,0.34980988593155893,0.31960461285008235,480,490,464,342,11.09375,14.571428571428571,12.09375,12.5,21.4375,24.107142857142858,22.21875,24.857142857142858,12.28125,13.178571428571429,15.09375,16.178571428571427,75,63
1291,2005,1324,1314,222.57457212713936,6.208677685950414,0.3793103448275862,0.8709677419354839,70.34482758620689,88.7741935483871,73.48275862068965,70.25806451612904,0.4468346650276583,0.49631966351209256,0.4708097928436911,0.4034151547491996,0.33455882352941174,0.40034965034965037,0.368,0.341534008683068,404,635,401,430,11.862068965517242,13.774193548387096,11.275862068965518,11.774193548387096,20.655172413793103,26.548387096774192,23.03448275862069,20.806451612903224,12.03448275862069,16.677419354838708,13.689655172413794,19.032258064516128,68,96
1292,2005,1368,1329,162.01711491442543,7.741735537190083,0.7037037037037037,0.7931034482758621,61.2962962962963,78.10344827586206,56.2962962962963,65.86206896551724,0.45223880597014926,0.4962962962962963,0.4207221350078493,0.4460753031269943,0.29545454545454547,0.41082164328657317,0.3394255874673629,0.34811529933481156,352,452,318,355,10.74074074074074,11.379310344827585,9.925925925925926,10.275862068965518,20.333333333333332,22.82758620689655,21.25925925925926,19.103448275862068,14.185185185185185,13.862068965517242,17.22222222222222,15.137931034482758,50,63
1293,2005,1388,1356,51.10287081339713,32.411904761904765,0.7419354838709677,0.78125,69.96774193548387,66.875,65.25806451612904,60.09375,0.4384057971014493,0.44862436833239755,0.43068181818181817,0.4255989911727617,0.3542009884678748,0.36699029126213595,0.33,0.34285714285714286,502,353,375,417,12.129032258064516,11.3125,11.741935483870968,10.71875,23.70967741935484,21.65625,21.06451612903226,21.4375,15.548387096774194,12.8125,14.0,16.28125,56,65
1294,2005,1436,1393,59.51913875598086,15.320247933884298,0.8,0.8181818181818182,72.6,75.48484848484848,61.93333333333333,64.75757575757575,0.4416715031921068,0.4855339295107838,0.4099939795304034,0.390269698572184,0.3601694915254237,0.3141683778234086,0.32685512367491165,0.3257676902536716,401,492,311,417,12.033333333333333,13.818181818181818,9.033333333333333,13.848484848484848,25.866666666666667,24.151515151515152,23.166666666666668,20.181818181818183,11.866666666666667,13.363636363636363,12.6,14.727272727272727,60,57
1295,2005,1307,1437,59.731651376146786,38.30769230769231,0.8064516129032258,0.7586206896551724,75.87096774193549,73.75862068965517,64.93548387096774,62.6551724137931,0.49876084262701365,0.4430455635491607,0.42349570200573067,0.39805825242718446,0.40031152647975077,0.36917562724014336,0.31811023622047246,0.3188976377952756,485,455,333,425,9.709677419354838,14.275862068965518,10.96774193548387,12.655172413793103,24.0,22.586206896551722,20.70967741935484,20.103448275862068,13.806451612903226,12.620689655172415,14.258064516129032,16.379310344827587,47,55
1296,2005,1458,1320,21.666666666666668,53.537170263788965,0.7333333333333333,0.6666666666666666,67.16666666666667,72.5,59.63333333333333,66.8,0.4371859296482412,0.47970926711084194,0.42128463476070527,0.4294367050272562,0.38543516873889877,0.384070796460177,0.29504950495049503,0.38877755511022044,406,374,302,392,10.5,8.766666666666667,8.433333333333334,9.766666666666667,24.566666666666666,24.566666666666666,22.766666666666666,23.033333333333335,11.466666666666667,11.666666666666666,12.133333333333333,13.033333333333333,57,52
1297,2005,1412,1112,51.11494252873563,14.088842975206612,0.6774193548387096,0.8181818181818182,77.80645161290323,79.66666666666667,71.54838709677419,69.54545454545455,0.4548852108916177,0.47084762371386574,0.439766081871345,0.438659793814433,0.35233160621761656,0.40213523131672596,0.3607085346215781,0.34281200631911535,504,481,490,376,11.741935483870968,13.727272727272727,13.129032258064516,12.272727272727273,21.258064516129032,23.272727272727273,24.548387096774192,20.757575757575758,13.387096774193548,14.848484848484848,20.548387096774192,16.96969696969697,63,85
1298,2005,1305,1228,48.605922551252846,2.7768595041322315,0.7931034482758621,0.9696969696969697,69.55172413793103,77.42424242424242,62.51724137931034,60.121212121212125,0.4616870573084353,0.4886901630720673,0.3911764705882353,0.4115974985787379,0.2708333333333333,0.3991655076495132,0.31213872832369943,0.36279926335174956,505,410,321,339,12.068965517241379,10.969696969696969,11.10344827586207,10.272727272727273,27.310344827586206,23.393939393939394,20.75862068965517,20.515151515151516,14.586206896551724,11.121212121212121,12.96551724137931,15.303030303030303,59,71
1299,2005,1246,1153,12.165289256198347,17.976987447698743,0.8333333333333334,0.7741935483870968,73.73333333333333,76.41935483870968,61.9,64.41935483870968,0.4590069284064665,0.43878116343490303,0.4041897720271103,0.3705263157894737,0.33793103448275863,0.3474576271186441,0.3245469522240527,0.3411580594679186,426,580,348,371,12.7,14.387096774193548,11.733333333333333,14.548387096774194,22.9,27.06451612903226,22.2,21.838709677419356,13.033333333333333,13.451612903225806,18.133333333333333,14.290322580645162,69,60
1300,2005,1211,1403,17.60303687635575,34.67191011235955,0.8620689655172413,0.6666666666666666,79.6896551724138,77.53333333333333,69.79310344827586,69.56666666666666,0.5060088551549652,0.4731843575418994,0.4148750726321906,0.43018018018018017,0.39037433155080214,0.40175953079178883,0.35260115606936415,0.3781942078364566,565,495,352,337,11.724137931034482,11.366666666666667,11.517241379310345,12.966666666666667,26.448275862068964,23.5,18.689655172413794,22.733333333333334,13.551724137931034,12.866666666666667,12.413793103448276,17.366666666666667,69,71
1301,2005,1328,1428,20.61505376344086,40.18082788671024,0.7741935483870968,0.8333333333333334,75.41935483870968,67.36666666666666,63.03225806451613,56.93333333333333,0.48273910582908885,0.5085836909871244,0.42953020134228187,0.42592592592592593,0.38419117647058826,0.36827195467422097,0.29081632653061223,0.34917355371900827,423,469,432,251,12.741935483870968,10.633333333333333,10.774193548387096,7.833333333333333,22.451612903225808,23.333333333333332,20.322580645161292,15.733333333333333,13.806451612903226,14.433333333333334,15.806451612903226,12.033333333333333,58,67
1302,2005,1334,1449,33.86175115207373,11.274793388429751,0.896551724137931,0.8387096774193549,72.41379310344827,86.2258064516129,63.55172413793103,73.41935483870968,0.5,0.48414271555996036,0.4076470588235294,0.44980370162647226,0.3796680497925311,0.3902027027027027,0.33169129720853857,0.3288973384030418,441,488,255,499,9.758620689655173,15.064516129032258,11.03448275862069,12.161290322580646,26.03448275862069,22.451612903225808,18.413793103448278,21.06451612903226,13.931034482758621,14.612903225806452,11.275862068965518,18.225806451612904,79,97
1303,2005,1452,1448,50.07013574660633,5.0929752066115705,0.6774193548387096,0.8387096774193549,70.2258064516129,84.70967741935483,65.70967741935483,73.41935483870968,0.4423076923076923,0.492651061513337,0.44727272727272727,0.43329775880469584,0.3484276729559748,0.40484429065743943,0.36015325670498083,0.37306501547987614,382,582,373,411,9.903225806451612,13.96774193548387,10.96774193548387,11.935483870967742,20.774193548387096,25.677419354838708,23.258064516129032,20.677419354838708,11.387096774193548,14.548387096774194,14.96774193548387,14.67741935483871,111,105
1304,2005,1130,1454,11.563169164882227,63.155502392344495,0.8571428571428571,0.8148148148148148,71.92857142857143,73.88888888888889,63.82142857142857,64.07407407407408,0.4516740366392925,0.44012738853503186,0.4146039603960396,0.4082599864590386,0.32941176470588235,0.34602649006622516,0.35306122448979593,0.296218487394958,472,404,274,383,14.321428571428571,13.333333333333334,12.464285714285714,12.407407407407407,23.464285714285715,23.296296296296298,20.714285714285715,22.74074074074074,12.928571428571429,13.666666666666666,13.964285714285714,17.185185185185187,75,83
